note,city,site_comb,city_abbv,town,site,site_abbv,management_type,management_type_2,lat,long,n,nlcd_urban_pct,distance_to_city_center,distance_to_city_center_km,airtemp_5cm_Jan_12pm,airtemp_5cm_Feb_12pm,airtemp_5cm_Mar_12pm,airtemp_5cm_Apr_12pm,airtemp_5cm_May_12pm,airtemp_5cm_Jun_12pm,airtemp_5cm_Jul_12pm,airtemp_5cm_Aug_12pm,airtemp_5cm_Sept_12pm,airtemp_5cm_Oct_12pm,airtemp_5cm_Nov_12pm,airtemp_5cm_Dec_12pm,airtemp_1.2m_Jan_12pm,airtemp_1.2m_Feb_12pm,airtemp_1.2m_Mar_12pm,airtemp_1.2m_Apr_12pm,airtemp_1.2m_May_12pm,airtemp_1.2m_Jun_12pm,airtemp_1.2m_Jul_12pm,airtemp_1.2m_Aug_12pm,airtemp_1.2m_Sept_12pm,airtemp_1.2m_Oct_12pm,airtemp_1.2m_Nov_12pm,airtemp_1.2m_Dec_12pm,soiltemp_2.5cm_Jan_12pm,soiltemp_2.5cm_Feb_12pm,soiltemp_2.5cm_Mar_12pm,soiltemp_2.5cm_Apr_12pm,soiltemp_2.5cm_May_12pm,soiltemp_2.5cm_Jun_12pm,soiltemp_2.5cm_Jul_12pm,soiltemp_2.5cm_Aug_12pm,soiltemp_2.5cm_Sept_12pm,soiltemp_2.5cm_Oct_12pm,soiltemp_2.5cm_Nov_12pm,soiltemp_2.5cm_Dec_12pm,RH_5cm_Jan_12pm,RH_5cm_Feb_12pm,RH_5cm_Mar_12pm,RH_5cm_Apr_12pm,RH_5cm_May_12pm,RH_5cm_Jun_12pm,RH_5cm_Jul_12pm,RH_5cm_Aug_12pm,RH_5cm_Sept_12pm,RH_5cm_Oct_12pm,RH_5cm_Nov_12pm,RH_5cm_Dec_12pm,RH_1.2m_Jan_12pm,RH_1.2m_Feb_12pm,RH_1.2m_Mar_12pm,RH_1.2m_Apr_12pm,RH_1.2m_May_12pm,RH_1.2m_Jun_12pm,RH_1.2m_Jul_12pm,RH_1.2m_Aug_12pm,RH_1.2m_Sept_12pm,RH_1.2m_Oct_12pm,RH_1.2m_Nov_12pm,RH_1.2m_Dec_12pm
1701 Pepper St Alhambra; CA 91801,Los Angeles,LA.PEP.M,LA,Alhambra,Pepper St,PEP,M,NA,34.08904,-118.142467,3,81.72646371,10195.93801,10.19593801,22.59673577,24.33680042,25.20227637,28.00158778,30.1980085,33.50016752,37.59811967,37.89033282,35.86784574,32.15196985,26.29634261,22.51664475,18.94023705,20.10876513,20.38486827,22.28602144,23.8508031,26.58589361,29.93932405,30.3633052,28.92756807,26.19186652,21.95089436,18.92085946,24.09811059,28.26351572,31.18477757,36.44945692,39.83843096,44.41025569,48.99293901,48.84951974,45.21934287,38.64484404,29.31223644,23.81189185,34.40988228,34.64489576,33.91088323,31.15604376,31.75635132,31.21031621,29.35733861,30.20394493,30.77927926,31.33697843,33.67463113,34.86272885,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
300 S Meridian Ave; Alhambra; CA 91803,Los Angeles,LA.POP.M,LA,Alhambra,Poplar Blvd,POP,M,NA,34.091004,-118.153845,4,61.0203344,9343.95819,9.34395819,22.59169203,24.33443178,25.20218719,28.0127277,30.20431668,33.49945079,37.55328702,37.89605143,35.8655772,32.14806212,26.29073816,22.51099035,18.93989041,20.10875972,20.38486744,22.28602401,23.85080755,26.58589859,29.93932915,30.36330921,28.92756905,26.19186305,21.9508855,18.92084455,24.10344442,28.27307727,31.2015549,36.47137342,39.87308313,44.45840141,49.07666575,48.8784951,45.23909616,38.65647413,29.31772613,23.81536564,34.42039414,34.64980124,33.9110615,31.13583126,31.7448801,31.21157635,29.42885836,30.19460189,30.78311828,31.34389,33.6857553,34.87467519,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
3124 Ridgeview Dr; Altadena; CA 91001,Los Angeles,LA.RID.M,LA,Altadena,Ridgeview Dr,RID,M,NA,34.199441,-118.164084,1,46.57262957,17957.87421,17.95787421,15.81531138,17.78888668,18.87777785,22.64170616,27.17775566,32.79094777,38.05958291,37.85809789,34.18828578,27.92648447,20.11009731,15.52772372,18.93987747,13.78650691,14.36465195,17.22815227,21.25816853,26.09119705,30.85028171,30.56744687,27.21488217,22.20709457,16.03886292,12.13376916,17.08692767,20.97785108,24.33539111,30.0833846,35.77551833,42.6397425,48.74496888,47.90474874,42.37723325,33.51447676,22.64278287,16.59270943,33.84614774,32.74578878,31.28513405,27.28037916,27.17686618,26.35202362,26.19393883,26.92773251,26.6548053,27.94485391,32.75244365,34.81860118,42.40849998,42.30799998,41.68599998,38.15699999,38.76049999,38.77599998,39.09199998,40.39849998,39.69499998,39.29299998,42.30799998,43.41349998
Corner of W Ross Ave and<a0>Date Ave,Los Angeles,LA.ROS.M,LA,Whittier,Ross Ave,ROS,M,NA,34.07186,-118.147287,9,64.49265713,9156.652352,9.156652352,22.50700994,24.35214976,25.16256402,28.02168477,30.05101236,33.47299109,37.56427434,37.84654334,35.79912828,32.06271567,26.1983382,22.29756564,12.33916178,20.10881243,20.3848755,22.28599901,23.85076411,26.58585009,29.93927946,30.36327012,28.92755952,26.19189687,21.95097185,18.92098984,23.7500955,27.82857031,30.8929337,36.1507162,39.78595037,44.25945217,48.82400914,48.62822886,44.9328045,38.30019136,28.9521785,23.54953576,34.59816659,34.61315229,33.99116129,31.11953885,32.02511621,31.25771,29.41123063,30.27558937,30.89574152,31.49547687,33.8702381,35.33054294,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
700 W Commonwealth Ave; Alhambra; CA 91801,Los Angeles,LA.SSV.M,LA,Alhambra,S 7th St,SSV,M,NA,34.088337,-118.132178,5,67.27452473,11042.43925,11.04243925,22.58151223,24.32284524,25.19287298,28.00419968,30.19695458,33.49906858,37.59538919,37.83932889,35.85600846,32.13606991,26.27772441,22.4959971,18.94000352,20.10876706,20.38486856,22.28602053,23.8508015,26.58589183,29.93932223,30.36330376,28.92756772,26.19186776,21.95089754,18.9208648,24.05516708,28.23378891,31.16745383,36.43957818,39.84587357,44.4266313,49.00898006,48.89067011,45.20652498,38.61509246,29.27306792,23.76833077,34.44171522,34.67388097,33.92986978,31.15130046,31.75826668,31.21223107,29.36168519,30.28747987,30.79930753,31.36513977,33.71166914,34.90650495,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
Woodley Park. Lake Balboa; Los Angeles; CA 91406,Los Angeles,LA.SEP.M,LA,Lake Balboa,Sepulveda,SEP,M,NA,34.177389,-118.480557,9,0,25898.5932,25.8985932,20.5737296,22.45515738,23.64214767,26.89856775,29.2999341,33.25201081,37.57969404,37.24386626,35.30190619,30.91165241,24.4851736,20.43022777,18.93989504,18.31949731,18.79491577,21.07784883,23.13552116,26.46576276,29.91893658,29.8554781,28.21893954,24.99171022,20.26202598,16.96142876,22.10250991,26.12955158,29.69905415,35.17386903,39.00632112,44.02721104,48.99037437,48.13193195,44.60946939,37.25921753,27.33159267,21.75540184,35.63147241,35.18429265,34.02947412,30.65907075,31.40262256,30.67990286,28.83005915,30.18494365,30.13879477,31.0968956,34.27685979,36.23363736,44.61149998,45.42349998,45.81899998,43.49499998,45.19699998,45.31449998,44.21749998,45.62449998,45.02149998,43.91449998,44.31599998,45.01749998
1220 West Shorb Street; Alhambra; CA,Los Angeles,LA.SHO.M,LA,Alhambra,Shorb St,SHO,M,NA,34.079178,-118.137392,5,73.39476388,10253.04823,10.25304823,22.51126378,24.36600275,25.15106033,28.03447363,30.17673558,33.60661984,37.57637868,37.85786167,35.81197235,32.07643003,26.21125663,22.42195119,16.97965252,20.10879229,20.38487242,22.28600856,23.85078071,26.58586863,29.93929846,30.36328506,28.92756316,26.19188394,21.95093885,18.92093431,23.85025345,27.93127628,31.01945222,36.25813808,39.76713791,44.25073017,48.93773323,48.74363899,45.05200288,38.4159223,29.05660305,23.54968815,34.58912152,34.58439701,34.01444501,31.09637894,31.795056,31.02509628,29.3919491,30.25706304,30.87393913,31.47104852,33.84433395,35.06411349,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
5399 Somerset St Los Angeles; CA 90032,Los Angeles,LA.STC.M,LA,Los Angeles,Stockbridge Ave,STC,M,NA,34.087424,-118.163581,2,54.45013925,8364.021902,8.364021902,22.51005292,24.37914411,25.08653583,27.85698607,30.18102723,33.57320506,37.51433203,37.91154218,35.78917409,32.0621457,26.20863399,22.45081396,18.93995535,20.10876958,20.38486895,22.28601933,23.85079943,26.58588952,29.93931986,30.3633019,28.92756727,26.19186938,21.95090165,18.92087173,23.61569226,27.60619952,30.75283563,36.0419112,39.34980948,43.84719788,48.54348729,48.25215332,44.65562053,38.06682855,28.78969536,23.30348703,34.59154902,34.55713612,34.14540704,31.41982109,31.78727047,31.08312525,29.49113909,30.16927825,30.91266934,31.49644041,33.84950041,35.00250568,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
near 4601 E Valley Blvd; Los Angeles; CA 90032,Los Angeles,LA.VAL.M,LA,Los Angeles,Valley Blvd 3,VAL,M,NA,34.062728,-118.184006,4,84.40905382,5628.67519,5.62867519,22.62550832,24.46419612,25.22894209,27.90043834,29.46277226,32.52867042,36.49816086,36.66163647,35.18452151,31.7263629,26.26316731,22.62556599,18.93990105,19.97466256,20.0655509,21.9440208,23.01270982,25.64014474,28.79427,29.13535203,28.10561567,25.58702916,21.73167316,18.81719327,24.85056468,28.66429558,31.52073083,36.70754743,39.6184967,43.66925154,48.4459583,48.02656469,45.09675326,38.88557504,29.87013298,24.56851488,35.8578346,35.84516381,35.60762565,32.94176432,34.09639043,33.79398134,31.64894175,32.65319815,32.88201567,33.35190115,35.19195026,36.14049241,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
4340 Van Horne Ave; Los Angeles; CA,Los Angeles,LA.VNH.M,LA,Los Angeles,Van Horne Ave,VNH,M,NA,34.096788,-118.169065,3,63.48013856,8485.081863,8.485081863,22.6787921,24.39854156,25.13251495,27.90805526,29.44435922,32.68947127,36.62024519,36.78599471,35.23905037,31.7290667,26.24688288,22.59329356,18.83411916,19.97457771,20.06553845,21.94406026,23.01277645,25.6402197,28.79434785,29.13541223,28.1056303,25.58697708,21.73153608,18.81696306,25.01891986,29.02616897,31.99417427,37.04601859,40.09063163,43.99773749,48.83933696,48.39641497,45.44385298,39.20250864,30.0965087,24.81605432,35.74161514,35.98615389,35.81258752,32.92721482,34.13273374,33.48960041,31.4385378,32.43231885,32.78318395,33.34668855,35.22551007,36.21085148,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
654 Ventura St Altadena; CA 91001,Los Angeles,LA.VET.M,LA,Altadena,Ventura St,VET,M,NA,34.192174,-118.163078,3,40.46044192,17262.51248,17.26251248,15.99567897,17.94125938,19.02355614,22.75614303,27.24727801,32.73037701,38.2052674,37.93795538,34.21804686,28.09326316,20.32320773,15.65786548,18.83391944,13.78652763,14.36465512,17.22814168,21.25814859,26.09117437,30.85025914,30.56742934,27.21487783,22.20710898,16.03889633,12.1338237,17.70744189,21.53818476,24.71132094,30.4050277,36.01423382,42.95027832,48.91017336,48.26310976,42.96254215,34.13437142,23.26953068,17.28817271,33.45809975,32.43309908,31.00161908,27.09161178,27.06630127,26.44189513,25.98847322,26.81153797,26.61070328,27.67462792,32.32370418,34.52944422,42.40849998,42.30799998,41.68599998,38.15699999,38.76049999,38.77599998,39.09199998,40.39849998,39.69499998,39.29299998,42.30799998,43.41349998
2121 W Main St; Alhambra; CA 91801,Los Angeles,LA.VNS.M,LA,Alhambra,Vine St,VNS,M,NA,34.092158,-118.145732,3,89.73171779,10069.32348,10.06932348,22.47890346,24.32936131,25.06429203,27.93629748,30.15224232,33.46543121,37.48189775,37.83084712,35.78039737,32.03782109,26.17072939,22.40635178,12.33920983,20.10875654,20.38486696,22.28602552,23.85081017,26.58590151,29.93933215,30.36331157,28.92756962,26.19186101,21.9508803,18.92083579,23.65908094,27.74561101,30.92125952,36.17545935,39.63086252,44.22452183,48.84821927,48.57781832,44.86135923,38.21164322,28.85787727,23.33865971,34.65701877,34.66032292,34.19068419,31.27484263,31.83979171,31.27102539,29.54314273,30.30141081,30.9275955,31.539764,33.92533897,35.09717121,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
2221 W Commonwealth Ave; Alhambra; CA 91803,Los Angeles,LA.COM.M,LA,Alhambra,W Commonwealth,COM,M,NA,34.088374,-118.149525,4,91.65328373,9572.252907,9.572252907,22.47385095,24.32219083,25.04992881,27.92696119,30.14404438,33.46527616,37.45506991,37.89705712,35.77377728,32.0314562,26.16524756,22.40231723,18.93986987,20.10876696,20.38486855,22.28602057,23.85080158,26.58589192,29.93932233,30.36330384,28.92756774,26.1918677,21.95089737,18.92086452,23.59899054,27.6694833,30.85375383,36.09510481,39.55501008,44.13243828,48.78126684,48.42579304,44.76179946,38.12200772,28.77563388,23.27951469,34.66771617,34.67524045,34.21996252,31.29186171,31.85474538,31.27127895,29.58620194,30.19294863,30.93885285,31.55112791,33.9363645,35.10584568,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
1504 Westmont Dr; Alhambra; CA 91803,Los Angeles,LA.WES.M,LA,Alhambra,Westmont Dr,WES,M,NA,34.076156,-118.159787,4,74.49713975,8184.931601,8.184931601,22.58021022,24.42030314,25.18134792,27.9943568,30.19435308,33.62271605,37.54768497,37.88427139,35.85697274,32.1371064,26.27979956,22.4985417,18.93989479,20.10880061,20.38487369,22.28600462,23.85077386,26.58586097,29.93929061,30.36327889,28.92756166,26.19188928,21.95095248,18.92095725,24.04237036,28.09426989,31.15800655,36.41671442,39.81628081,44.27780378,49.0097358,48.81448821,45.1679312,38.58488278,29.25033633,23.75360963,34.44461099,34.47212884,33.95316654,31.16914299,31.76294982,30.99719136,29.43774275,30.21381351,30.7976646,31.36334313,33.70765243,34.90130966,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
7649 White Oak Ave; Reseda; CA 91335,Los Angeles,LA.WHI.M,LA,Reseda,White Oak Ave,WHI,M,NA,34.209888,-118.518988,8,64.47090966,30847.9101,30.8479101,19.93813007,21.65027028,22.71884729,25.88774588,28.57316741,32.34327407,36.72856186,36.70387853,34.53991607,30.27284451,23.87056415,20.02084692,18.93997524,17.53038622,17.81507221,20.08617949,22.33559761,25.57263292,29.03276703,29.06355227,27.51895599,24.29165263,19.66188108,16.36119261,21.4030247,25.35501017,28.90332801,34.3949206,38.10143919,43.11240804,48.2288316,47.54466403,43.76796431,36.33941405,26.62399918,21.04876831,36.07961856,35.63003346,34.50368117,30.96764828,31.48225027,31.10456019,29.4111825,30.15753024,30.44857492,31.07392184,34.65606803,36.17369513,45.12099998,46.02649998,46.72249998,43.99999998,45.60549998,46.02199998,45.32299998,46.32799998,45.42349998,44.11699998,44.82049998,45.52399998
By parking lot on Zoo Drive close to Railroad station,Los Angeles,LA.ZOO.M,LA,Los Angeles,Zoo Dr / Railroad,ZOO,M,NA,34.155167,-118.304083,10,0.235878709,12742.10006,12.74210006,22.43665987,24.20010283,24.96582432,27.83598611,29.36786323,32.52333046,36.50898653,36.72550879,35.14328623,31.50303752,25.95660259,22.41340518,16.3794477,19.97443207,20.06551708,21.94412795,23.01289075,25.6403483,28.79448139,29.13551551,28.10565541,25.58688769,21.73130075,18.81656775,24.23743604,28.3224944,31.44266159,36.64705289,39.78194225,43.85555073,48.57318058,47.91846914,44.80988637,38.41059317,29.23420001,23.93624537,36.27034262,36.41635789,36.17004516,33.06605943,34.283852,33.8045562,31.63059468,32.53978785,32.95707507,33.7767228,35.83468471,36.60791149,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
Angeles Crest Hwy,Los Angeles,LA.AC1.U,LA,Tujunga,Angeles Crest Hwy 1,AC1,U,NA,34.265111,-118.182806,4,0,24355.86284,24.35586284,18.73398241,20.86246279,22.09952759,25.2843684,29.17902787,33.78186759,38.79985341,38.66325848,35.72359716,30.23159177,23.04072347,18.72584545,18.83357653,16.28631947,17.05453796,19.53653427,22.86608677,26.81174606,31.07109257,30.98361542,28.34093705,24.01753797,18.4270236,14.71951805,21.61771346,25.65137322,28.81646768,34.02271298,39.18228347,44.84405973,50.80863851,50.17314251,45.39418128,37.50539513,27.23283266,21.40431697,33.44648359,32.66966728,31.50469982,28.39734462,28.14324525,27.70357419,26.79805968,27.45269291,27.33924765,28.33606027,32.21994272,33.88951924,43.11199998,43.51399998,43.10749998,40.27899998,40.88549998,41.29899998,41.10199998,42.00649998,41.50399998,40.80049998,42.81049998,43.71499998
Angeles Crest Hwy,Los Angeles,LA.AC2.U,LA,Tujunga,Angeles Crest Hwy 2,AC2,U,NA,34.260667,-118.192083,3,1.608879917,23688.54844,23.68854844,18.27061745,20.5410916,21.77898324,25.04963531,28.99190648,33.6311522,38.63400447,38.44037821,35.29320236,29.83440824,22.60493356,18.22982364,14.73872691,16.28633217,17.05453993,19.53652788,22.86607473,26.81173273,31.07107927,30.98360496,28.3409345,24.01754668,18.4270444,14.71955202,19.78175679,23.92881107,27.69553303,33.19816208,38.08655076,43.90925026,49.75469107,48.89274871,43.9319559,35.70660546,25.3079833,19.48986445,34.43200346,33.32298288,32.12704209,28.79698143,28.44925303,27.93767727,27.03828841,27.78433964,27.99531418,28.98937644,33.0823956,34.95978264,43.11199998,43.51399998,43.10749998,40.27899998,40.88549998,41.29899998,41.10199998,42.00649998,41.50399998,40.80049998,42.81049998,43.71499998
Arroyo Seco Trail; Pasadena; CA,Los Angeles,LA.ARR.U,LA,Pasadena,Arroyo Seco Trail,ARR,U,NA,34.142778,-118.167,4,9.158185692,12314.98217,12.31498217,21.60691359,23.58702459,24.47143576,27.35008039,29.20228164,32.30429451,36.12069019,36.24028346,34.48183643,30.77359859,25.18132028,21.57537904,14.73875637,19.974463,20.06552161,21.94411358,23.01286649,25.640321,28.79445304,29.13549358,28.10565008,25.58690667,21.73135073,18.81665172,21.67045307,25.80536784,29.31031648,34.93061526,38.27557194,42.61438406,47.26900608,46.22311422,42.63357871,35.70764482,26.57513207,21.16442881,38.15314883,37.78367258,37.25427593,34.01864095,34.61298636,34.22452312,32.31045544,33.41504115,34.18674961,35.20856544,37.52234308,38.5281325,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
Rosemead Blvd South El Monte; CA 91733,Los Angeles,LA.DUR.U,LA,South El Monte,Durfee Ave,DUR,U,NA,34.028083,-118.067722,3,10.72376862,16453.49005,16.45349005,22.55037239,24.39700794,25.17441708,27.98296494,30.18703308,33.49049996,37.58622029,37.87349735,35.90724813,32.11058616,26.25074996,22.46387862,18.83364936,20.10893286,20.38489391,22.28594187,23.85066482,26.58573926,29.93916591,30.36318079,28.92753776,26.19197414,21.9511691,18.92132167,23.96776533,28.03404305,31.09828039,36.3894341,39.8028952,44.39028483,48.96969963,48.79610576,45.0799849,38.52433488,29.18463489,23.67389964,34.50776688,34.52053236,33.96722119,31.18972364,31.77607155,31.226911,29.37603288,30.23127485,30.7126622,31.41052904,33.76596227,34.97570401,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
2060 Figueroa St; Los Angeles; CA 90065,Los Angeles,LA.FIG.U,LA,Los Angeles,N Figueroa,FIG,U,NA,34.082378,-118.224016,3,78.72167995,3818.424051,3.818424051,22.44354349,24.31070768,25.12065516,27.76663415,29.39576968,32.49336186,36.41657584,36.74955351,35.15847714,31.56854045,26.06636855,22.46470969,18.94029142,19.97461362,20.06554372,21.94404356,23.01274826,25.64018798,28.79431491,29.13538676,28.10562411,25.58699912,21.7315941,18.81706049,24.32185811,28.24177121,31.2156935,36.58719845,39.57342696,43.67019571,48.44228906,47.77994147,44.75837344,38.44184245,29.35371428,23.99819982,36.25613677,36.17608691,35.8379031,33.19999074,34.2284264,33.86135574,31.79061701,32.49685318,32.92936897,33.65162785,35.60339032,36.49503831,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
N San Fernando Rd; Los Angeles; CA 90065,Los Angeles,LA.SAN.U,LA,Los Angeles,N San Fernando Rd,SAN,U,NA,34.081694,-118.22625,8,75.75918431,3656.386164,3.656386164,22.46099291,24.24142639,24.93376965,27.82341386,29.41099899,32.61202571,36.40650595,36.59367078,35.20939065,31.57778571,26.09350508,22.31403501,18.83400397,19.97461532,20.06554397,21.94404277,23.01274692,25.64018648,28.79431335,29.13538555,28.10562381,25.58700016,21.73159685,18.81706512,24.29838462,28.27976818,31.36120411,36.41580979,39.40785318,43.42418319,48.31059996,47.73367576,44.60192355,38.35322313,29.32325932,24.10270946,36.21771062,36.32663905,36.23931427,33.09015226,34.19838002,33.6358141,31.80814045,32.77476251,32.83690217,33.63398458,35.54631791,36.83099713,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
N Verdugo Road; near College Hills; Glendale; CA,Los Angeles,LA.NVR.U,LA,Glendale,North Verdugo Rd,NVR,U,NA,34.161846,-118.235173,1,58.89278674,12231.01491,12.23101491,21.33801946,23.30418265,24.17767136,27.08967215,28.98562105,32.08074184,36.02969294,35.92682781,34.22571049,30.50508332,24.88522155,21.38670712,18.83400798,19.97441539,20.06551463,21.9441357,23.01290384,25.64036302,28.79449668,29.13552733,28.10565829,25.58687745,21.73127379,18.81652247,20.53789569,24.76040201,28.20279862,33.87736202,37.21771166,41.61767542,46.03790157,45.06361161,41.37313025,34.42578074,25.38253231,19.98830861,38.78639694,38.43376409,37.91583414,34.54194386,35.04920658,34.65939472,32.47226314,33.9947418,34.67682538,35.75275943,38.19019021,38.97556753,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
San Gabriel Blvd Rosemead; CA 91770,Los Angeles,LA.SGB.U,LA,Rosemead,San Gabriel Blvd,SGB,U,NA,34.034806,-118.077194,5,41.45152094,15480.21118,15.48021118,21.36661471,23.40441419,24.57679981,27.51685597,29.84838941,33.303831,37.21794217,37.41794864,35.01281608,31.02127873,25.04113128,21.24671065,18.83353725,20.10891438,20.38489108,22.28595064,23.85068006,26.58575627,29.93918334,30.3631945,28.9275411,26.19196228,21.95113883,18.92127075,21.27963359,25.92948975,29.50303825,35.68083622,39.72771756,44.63088313,49.19191102,48.21362839,43.79149847,36.24720561,26.49809034,20.72712827,37.09233078,36.64301547,35.20032297,32.0501523,32.39975556,31.55488249,29.96982018,30.98757331,32.26472403,33.41294331,36.27784102,37.67423966,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
San Gabriel River Trail; Whittier,Los Angeles,LA.SGR.U,LA,Whittier,San Gabriel River,SGR,U,NA,34.033,-118.041972,4,0,18730.08464,18.73008464,22.95051611,24.70170533,25.40897622,28.1678553,30.2968746,33.69218899,37.68855733,38.03853419,36.09988553,32.47506132,26.70894034,22.76302529,18.94024723,20.10891934,20.38489184,22.28594829,23.85067597,26.5857517,29.93917866,30.36319082,28.9275402,26.19196547,21.95114696,18.92128443,25.27433466,29.22514436,32.02792311,37.05800613,40.24764843,44.61951826,49.3777006,49.42578239,46.07286905,39.75432085,30.49293065,25.16743399,33.68037005,33.89701991,33.4966061,30.85568896,31.57673,30.8769379,29.21343988,29.96249572,30.38958233,30.77111141,32.86614906,34.34615664,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
Hiking trail by 660 Stoney Dr; South Pasadena; CA 91030,Los Angeles,LA.STO.U,LA,Pasadena,Stoney Dr Trail,STO,U,NA,34.118056,-118.165944,2,43.97798352,10253.55262,10.25355262,22.18767935,23.93413546,24.89737374,27.79077758,29.87032546,33.27765923,37.32095208,37.56211044,35.5000185,31.70791226,25.79996081,22.04335002,18.9402591,20.10868517,20.38485605,22.28605935,23.85086897,26.58596715,29.9393994,30.36336447,28.92758252,26.19181523,21.95076338,18.92063905,22.14481053,26.37859147,29.36386452,34.64461536,38.37972117,42.92349939,47.41256115,47.03084676,43.23690676,36.4799091,27.28726399,21.87753741,35.27617745,35.49203137,34.53262273,31.54151605,32.35930858,31.6015646,29.80275083,30.74624513,31.40863786,32.13419093,34.677556,35.88114373,43.10049998,44.81849998,45.41399998,43.78949998,46.09699998,46.41299998,45.01849998,45.92599998,45.52299998,44.21649998,43.70849998,43.50749998
5803 E Valley Blvd Los Angeles; CA 90032,Los Angeles,LA.VB1.U,LA,Los Angeles,Valley Blvd 1,VB1,U,NA,34.071641,-118.172934,8,78.51287873,6875.569709,6.875569709,22.43565106,24.27429313,25.09209483,27.81538386,29.34553138,32.50275611,36.49132121,36.59647741,35.13258375,31.52884255,26.01441254,22.34559905,18.9396992,19.97464037,20.06554764,21.94403112,23.01272725,25.64016435,28.79429037,29.13536778,28.1056195,25.58701554,21.73163731,18.81713306,24.18422701,28.13970018,31.15676754,36.50971058,39.64989118,43.70870681,48.41214396,47.86956687,44.68524805,38.32678402,29.22200748,23.92744531,36.27367896,36.25518796,35.89893055,33.10563733,34.3277021,33.84339083,31.66082195,32.76970137,32.97649944,33.72754665,35.71305657,36.76048985,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
3562-3780 E Valley Blvd; Los Angeles; CA 90031,Los Angeles,LA.VB2.U,LA,Los Angeles,Valley Blvd 2,VB2,U,NA,34.065056,-118.200389,2,72.72012256,4242.965668,4.242965668,22.48537594,24.31224359,25.12103727,27.82210122,29.46444487,32.49593389,36.40206529,36.5895851,35.07312353,31.55738443,26.06899343,22.46914838,18.83406692,19.97465676,20.06555005,21.9440235,23.01271437,25.64014986,28.79427532,29.13535614,28.10561667,25.5870256,21.7316638,18.81717754,24.28308762,28.2200825,31.18933588,36.5019815,39.46632081,43.61970559,48.4116027,47.85758128,44.79060817,38.42657926,29.33850589,23.98780224,36.16430028,36.17285407,35.83710157,33.09264793,34.09311311,33.85637251,31.8158027,32.78202705,33.08503207,33.67298693,35.59801635,36.48546114,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
